order_id,customer_id,order_date,product_category,quantity,unit_price,country
2490,61,2025-01-20,toys,5,154.22,GB
2491,1157,2025-02-25,grocery,1,677.48,GB
2492,1140,2025-03-04,apparel,4,829.44,CA
2493,776,2025-03-19,electronics,1,359.19,CA
2494,227,2025-03-15,home,2,779.07,DE
2495,1127,2025-02-22,home,2,379.26,AU
2496,572,2025-02-10,home,1,599.48,GB
2497,1029,2025-03-10,toys,4,206.45,DE
2498,1014,2025-03-01,home,4,145.48,CA
2499,820,2025-02-06,electronics,5,747.72,DE
2500,1344,2025-01-23,books,1,348.09,DE
2501,1996,2025-02-23,grocery,2,574.58,AU
2502,460,2025-01-18,toys,5,455.5,US
2503,1228,2025-03-15,books,4,851.2,GB
2504,1249,2025-02-01,apparel,5,564.81,US
2505,1950,2025-02-17,electronics,5,795.73,DE
2506,1131,2025-03-07,apparel,2,414.69,CA
2507,359,2025-03-02,books,2,293.83,GB
2508,133,2025-01-04,apparel,5,417.75,CA
2509,1401,2025-03-19,grocery,2,718.08,DE
2510,1025,2025-03-24,electronics,5,754.89,CA
2511,502,2025-03-01,books,1,11.15,US
2512,1397,2025-03-28,grocery,5,895.99,DE
2513,145,2025-02-23,home,5,113.27,AU
2514,1326,2025-03-10,books,1,397.47,US
2515,600,2025-02-20,books,1,330.21,AU
2516,1289,2025-03-25,grocery,4,709.73,US
2517,299,2025-02-03,toys,1,651.17,GB
2518,846,2025-03-26,home,2,822.1,DE
2519,431,2025-02-03,electronics,3,579.61,US
2520,939,2025-03-04,apparel,3,311.48,DE
2521,678,2025-02-27,books,3,513.56,AU
2522,74,2025-01-18,apparel,5,263.14,CA
2523,1803,2025-02-17,toys,3,643.84,GB
2524,1935,2025-01-21,toys,3,430.37,DE
2525,1379,2025-02-07,apparel,2,136.13,GB
2526,1760,2025-02-19,home,2,30.05,CA
2527,1195,2025-02-08,apparel,5,15.79,GB
2528,1477,2025-03-07,books,5,368.22,AU
2529,1844,2025-01-22,home,2,530.48,AU
2530,644,2025-03-08,home,4,779.53,DE
2531,1328,2025-01-22,toys,4,161.96,DE
2532,30,2025-03-27,electronics,3,206.21,CA
2533,460,2025-01-20,home,5,701.31,US
2534,1332,2025-01-26,home,4,416.08,US
2535,1721,2025-03-09,apparel,2,330.38,US
2536,817,2025-03-22,electronics,3,459.13,GB
2537,1134,2025-03-10,books,5,785.98,US
2538,915,2025-03-14,toys,2,223.99,CA
2539,1413,2025-03-25,apparel,2,622.22,DE
2540,364,2025-01-06,toys,3,499.01,US
2541,1522,2025-01-25,books,1,815.99,CA
2542,1071,2025-02-08,electronics,2,208.68,AU
2543,1560,2025-03-16,grocery,4,92.94,US
2544,654,2025-03-23,electronics,2,433.07,DE
2545,171,2025-03-02,apparel,1,490.41,CA
2546,1226,2025-03-04,home,5,13.58,DE
2547,1764,2025-01-15,books,4,700.76,CA
2548,1207,2025-03-23,toys,4,893.04,GB
2549,1546,2025-02-22,toys,3,445.87,CA
2550,674,2025-03-06,grocery,5,258.95,GB
2551,542,2025-03-10,apparel,3,251.37,AU
2552,1031,2025-02-09,books,4,104.76,CA
2553,999,2025-01-01,home,5,426.09,CA
2554,367,2025-01-09,grocery,3,89.63,DE
2555,702,2025-03-23,books,5,741.18,CA
2556,1595,2025-01-14,apparel,2,279.93,GB
2557,656,2025-03-09,grocery,1,617.84,AU
2558,431,2025-03-15,books,2,294.76,CA
2559,1570,2025-02-20,apparel,2,551.05,CA
2560,667,2025-03-08,grocery,5,710.92,GB
2561,469,2025-02-03,grocery,3,336.85,GB
2562,684,2025-02-15,books,3,407.48,DE
2563,1154,2025-02-20,grocery,1,687.18,DE
2564,114,2025-02-22,home,2,877.6,GB
2565,40,2025-01-26,apparel,3,268.83,GB
2566,49,2025-02-11,grocery,4,296.48,AU
2567,1514,2025-01-26,apparel,5,455.12,GB
2568,219,2025-01-10,apparel,2,296.3,DE
2569,1929,2025-03-17,grocery,1,704.19,DE
2570,1409,2025-03-04,apparel,3,888.29,AU
2571,769,2025-01-08,electronics,1,577.46,GB
2572,1102,2025-02-17,grocery,3,104.36,CA
2573,1804,2025-01-10,home,4,742.75,CA
2574,1208,2025-02-08,toys,2,507.83,DE
2575,503,2025-02-11,toys,5,687.68,GB
2576,1141,2025-03-09,home,1,130.71,US
2577,1784,2025-03-31,books,3,861.68,GB
2578,1854,2025-02-27,books,2,169.8,DE
2579,467,2025-02-28,home,3,183.08,GB
2580,523,2025-03-19,books,1,130.53,DE
2581,876,2025-02-20,grocery,1,749.34,US
2582,1870,2025-03-07,home,1,511.3,US
2583,1966,2025-03-06,home,5,445.34,AU
2584,684,2025-03-23,electronics,1,510.94,AU
2585,1599,2025-01-15,toys,2,719.73,US
2586,1176,2025-03-01,toys,2,677.95,DE
2587,1675,2025-02-05,grocery,4,800.96,CA
2588,1333,2025-02-12,electronics,2,584.81,GB
2589,930,2025-03-09,books,4,801.0,DE
2590,1178,2025-02-07,electronics,5,746.25,US
2591,18,2025-01-29,home,4,139.68,CA
2592,1197,2025-03-28,home,5,414.68,CA
2593,1577,2025-03-15,home,5,141.57,CA
2594,423,2025-02-09,apparel,1,28.46,AU
2595,1935,2025-01-06,apparel,5,316.92,US
2596,671,2025-02-10,apparel,2,185.51,CA
2597,869,2025-02-04,apparel,2,696.24,US
2598,282,2025-02-26,electronics,4,27.74,CA
2599,780,2025-01-07,grocery,4,362.25,CA
2600,1579,2025-02-18,toys,1,88.09,CA
2601,1038,2025-03-16,books,5,113.91,CA
2602,247,2025-03-04,books,5,325.75,GB
2603,851,2025-01-25,apparel,1,720.8,GB
2604,979,2025-02-02,toys,1,850.67,US
2605,15,2025-02-18,grocery,4,865.59,US
2606,727,2025-02-16,home,1,393.55,GB
2607,470,2025-03-31,electronics,4,788.96,US
2608,1949,2025-02-05,books,3,45.6,CA
2609,364,2025-03-14,electronics,2,469.16,CA
2610,1424,2025-03-02,electronics,1,538.59,CA
2611,1775,2025-03-26,home,3,557.7,CA
2612,859,2025-01-23,apparel,5,868.93,CA
2613,748,2025-01-15,apparel,1,450.3,GB
2614,827,2025-03-22,home,3,561.6,US
2615,1605,2025-01-04,home,1,800.48,US
2616,1506,2025-01-19,grocery,1,487.82,AU
2617,1480,2025-03-09,apparel,2,94.59,GB
2618,1838,2025-01-29,electronics,4,889.42,US
2619,1984,2025-03-02,grocery,4,771.24,AU
2620,902,2025-01-18,toys,1,283.72,DE
2621,1843,2025-02-02,apparel,3,592.44,GB
2622,1960,2025-03-20,books,1,432.61,AU
2623,402,2025-01-17,apparel,5,121.17,CA
2624,462,2025-03-26,electronics,1,646.94,GB
2625,1817,2025-03-20,electronics,2,207.46,CA
2626,1496,2025-03-26,home,3,640.85,DE
2627,1369,2025-03-17,toys,5,521.55,GB
2628,1557,2025-01-17,home,4,340.41,CA
2629,1187,2025-01-05,books,4,570.52,CA
2630,374,2025-01-02,apparel,1,752.65,CA
2631,332,2025-02-20,home,1,517.01,DE
2632,1757,2025-02-14,apparel,5,368.05,CA
2633,929,2025-03-21,home,5,398.67,GB
2634,1343,2025-03-07,home,3,897.02,CA
2635,523,2025-02-13,grocery,5,413.39,US
2636,1369,2025-02-13,toys,3,61.48,GB
2637,874,2025-03-24,electronics,5,117.96,CA
2638,1997,2025-02-28,electronics,1,497.66,GB
2639,259,2025-02-14,home,4,395.36,US
2640,1979,2025-03-06,apparel,4,738.91,AU
2641,400,2025-01-19,books,2,699.43,CA
2642,1503,2025-02-15,toys,5,703.03,AU
2643,1762,2025-03-09,toys,1,721.22,GB
2644,1105,2025-01-30,books,5,154.23,CA
2645,206,2025-03-29,apparel,5,207.49,CA
2646,1108,2025-03-20,grocery,2,254.18,DE
2647,608,2025-02-19,toys,4,804.89,DE
2648,660,2025-01-18,books,3,5.31,GB
2649,1451,2025-03-13,books,3,191.83,AU
2650,1217,2025-01-09,electronics,4,130.56,DE
2651,1685,2025-01-21,apparel,4,708.74,DE
2652,801,2025-03-17,apparel,2,751.71,US
2653,464,2025-02-05,apparel,4,115.5,AU
2654,1935,2025-03-28,apparel,2,401.82,GB
2655,1558,2025-02-11,electronics,1,470.95,AU
2656,211,2025-03-22,toys,4,212.79,DE
2657,612,2025-01-16,toys,5,411.65,US
2658,1803,2025-02-13,home,1,346.43,GB
2659,232,2025-03-22,grocery,4,528.55,DE
2660,1554,2025-02-07,apparel,5,97.22,AU
2661,1966,2025-03-18,home,2,783.07,DE
2662,1714,2025-03-31,grocery,4,55.69,US
2663,1772,2025-02-05,books,3,814.72,AU
2664,674,2025-02-23,books,3,884.85,US
2665,27,2025-01-13,books,4,222.25,DE
2666,454,2025-03-17,grocery,3,98.04,DE
2667,1149,2025-03-19,toys,4,547.92,DE
2668,87,2025-03-19,electronics,5,755.18,US
2669,1179,2025-01-13,electronics,2,327.82,AU
2670,864,2025-02-20,books,1,315.83,DE
2671,1746,2025-02-28,toys,5,38.35,DE
2672,1666,2025-03-22,books,4,603.81,US
2673,443,2025-03-14,apparel,1,569.31,GB
2674,203,2025-02-07,grocery,1,657.5,GB
2675,735,2025-03-29,home,3,876.34,CA
2676,567,2025-02-27,electronics,3,415.08,GB
2677,1575,2025-01-21,apparel,5,694.86,AU
2678,1328,2025-02-11,books,4,679.21,CA
2679,1730,2025-03-05,electronics,3,319.86,AU
2680,1516,2025-01-30,home,3,95.65,US
2681,1310,2025-02-21,home,5,449.98,CA
2682,1550,2025-02-18,apparel,3,771.09,DE
2683,719,2025-02-13,grocery,3,680.51,CA
2684,662,2025-01-03,electronics,2,525.74,AU
2685,1435,2025-03-24,toys,3,682.3,AU
2686,365,2025-02-20,toys,1,182.75,US
2687,1458,2025-03-18,books,4,767.72,CA
2688,1467,2025-02-13,toys,3,360.09,DE
2689,213,2025-02-07,toys,5,873.81,GB
2690,461,2025-02-26,electronics,2,495.44,GB
2691,54,2025-03-05,apparel,2,224.58,CA
2692,902,2025-03-24,apparel,2,16.1,CA
2693,1976,2025-01-03,toys,4,754.94,DE
2694,1140,2025-03-12,toys,2,374.02,AU
2695,1190,2025-02-21,books,5,800.29,DE
2696,1530,2025-02-03,books,3,724.06,GB
2697,884,2025-02-17,home,2,291.53,GB
2698,158,2025-03-30,apparel,3,774.64,CA
2699,1630,2025-03-10,toys,2,91.47,AU
2700,1451,2025-03-02,toys,3,98.79,AU
2701,467,2025-02-14,books,5,739.85,CA
2702,953,2025-02-04,toys,1,416.9,DE
2703,1019,2025-03-17,grocery,1,858.07,CA
2704,46,2025-03-13,grocery,5,586.99,GB
2705,977,2025-01-19,electronics,3,63.53,GB
2706,1167,2025-02-02,books,1,643.67,DE
2707,883,2025-01-18,grocery,2,597.3,GB
2708,1103,2025-03-31,books,3,300.82,AU
2709,1636,2025-03-07,grocery,2,690.83,AU
2710,645,2025-01-01,toys,1,642.33,GB
2711,1204,2025-01-16,electronics,5,61.94,DE
2712,1496,2025-01-21,books,2,227.67,AU
2713,1585,2025-01-23,apparel,1,586.21,DE
2714,1493,2025-01-16,home,1,89.26,DE
2715,1176,2025-03-31,books,4,725.39,DE
2716,1427,2025-03-02,apparel,3,168.77,GB
2717,728,2025-01-23,books,4,791.75,DE
2718,186,2025-01-24,home,4,184.53,GB
2719,1326,2025-03-23,electronics,3,409.29,US
2720,1073,2025-02-02,electronics,5,59.5,AU
2721,122,2025-03-29,home,1,155.81,AU
2722,26,2025-01-01,home,4,279.1,AU
2723,1154,2025-02-17,electronics,2,173.68,AU
2724,1021,2025-01-24,toys,2,878.31,US
2725,1787,2025-03-29,apparel,5,339.87,CA
2726,1826,2025-02-26,books,2,459.05,DE
2727,63,2025-03-21,electronics,5,799.96,US
2728,1654,2025-02-09,home,1,317.39,CA
2729,1209,2025-03-08,apparel,1,450.39,AU
2730,318,2025-03-20,home,4,836.09,AU
2731,1704,2025-02-19,grocery,1,603.48,US
2732,693,2025-02-01,home,2,219.3,DE
2733,386,2025-02-21,electronics,3,57.46,DE
2734,1661,2025-03-26,books,5,93.4,AU
2735,187,2025-03-26,books,3,821.11,AU
2736,1178,2025-03-31,toys,5,357.79,AU
2737,1318,2025-01-26,home,3,126.24,CA
2738,600,2025-03-22,grocery,4,394.44,US
2739,1005,2025-01-04,grocery,1,292.75,DE
2740,1249,2025-02-19,home,4,893.09,GB
2741,1579,2025-03-29,books,1,477.15,US
2742,386,2025-01-12,home,5,674.32,AU
2743,1112,2025-01-23,books,3,666.63,AU
2744,58,2025-01-07,home,4,173.46,AU
2745,108,2025-03-29,grocery,5,473.96,CA
2746,1042,2025-02-17,books,1,820.03,US
2747,937,2025-01-24,apparel,3,70.29,CA
2748,1015,2025-01-27,toys,5,18.95,DE
2749,422,2025-03-30,electronics,3,9.23,CA
2750,1351,2025-02-12,apparel,4,744.77,GB
2751,1880,2025-02-21,electronics,2,131.78,CA
2752,1274,2025-03-27,home,4,613.94,GB
2753,420,2025-03-25,books,3,371.23,US
2754,852,2025-02-22,grocery,3,759.15,CA
2755,1673,2025-03-04,home,5,14.32,DE
2756,86,2025-03-31,grocery,2,598.34,CA
2757,145,2025-03-23,electronics,1,147.23,DE
2758,137,2025-01-24,toys,3,154.78,GB
2759,1957,2025-03-29,books,4,259.89,GB
2760,584,2025-03-14,home,1,686.08,DE
2761,1686,2025-01-26,electronics,5,762.57,CA
2762,261,2025-03-08,electronics,4,433.53,US
2763,469,2025-01-05,grocery,2,79.82,US
2764,496,2025-02-25,toys,3,397.1,CA
2765,906,2025-03-18,electronics,5,691.27,CA
2766,1574,2025-01-27,books,3,44.15,US
2767,1943,2025-01-20,home,3,830.04,GB
2768,947,2025-01-26,books,1,355.21,CA
2769,1940,2025-02-07,toys,1,206.58,CA
2770,688,2025-03-26,books,4,27.64,DE
2771,143,2025-02-01,toys,5,262.58,CA
2772,294,2025-03-12,home,1,104.66,US
2773,840,2025-03-08,toys,1,558.62,CA
2774,1483,2025-02-11,home,1,133.41,US
2775,1402,2025-01-30,electronics,4,8.05,US
2776,1667,2025-02-19,toys,1,772.01,US
2777,1155,2025-03-11,electronics,1,585.72,DE
2778,1920,2025-03-15,books,4,257.8,AU
2779,793,2025-02-27,books,2,616.17,AU
2780,513,2025-02-14,books,4,433.81,CA
2781,931,2025-03-10,home,2,134.23,CA
2782,1973,2025-02-19,home,2,334.42,US
2783,885,2025-02-08,apparel,1,416.63,AU
2784,1745,2025-01-30,grocery,2,756.91,GB
2785,427,2025-02-21,grocery,4,417.21,DE
2786,910,2025-02-19,grocery,3,307.32,DE
2787,273,2025-03-09,apparel,2,199.17,CA
2788,1165,2025-01-25,books,5,330.25,DE
2789,1123,2025-02-22,home,3,196.08,CA
2790,964,2025-01-14,toys,4,273.78,AU
2791,845,2025-01-07,apparel,2,307.22,CA
2792,1351,2025-02-19,toys,4,166.37,DE
2793,49,2025-03-30,apparel,4,512.81,CA
2794,560,2025-03-29,toys,2,578.9,AU
2795,1602,2025-01-26,apparel,4,288.25,CA
2796,1778,2025-01-17,grocery,3,551.26,AU
2797,1087,2025-03-22,electronics,1,709.32,US
2798,44,2025-01-02,electronics,3,768.07,GB
2799,1908,2025-02-15,apparel,2,862.36,GB
2800,1722,2025-01-09,home,5,818.76,AU
2801,1853,2025-02-27,grocery,3,634.71,GB
2802,622,2025-01-13,toys,2,811.22,CA
2803,335,2025-02-23,electronics,5,819.65,DE
2804,325,2025-03-13,toys,4,631.37,GB
2805,1414,2025-02-01,electronics,2,818.71,US
2806,1548,2025-01-06,apparel,4,428.16,DE
2807,350,2025-01-03,toys,3,838.18,AU
2808,1172,2025-01-24,grocery,1,873.41,AU
2809,705,2025-02-13,electronics,3,66.65,CA
2810,1279,2025-02-08,books,4,825.49,US
2811,1915,2025-03-27,apparel,3,266.64,US
2812,727,2025-03-19,grocery,1,561.56,AU
2813,856,2025-01-22,home,3,176.85,GB
2814,1066,2025-01-04,grocery,3,815.7,US
2815,1330,2025-01-31,books,3,240.48,DE
2816,692,2025-01-06,home,4,595.16,GB
2817,1130,2025-01-05,apparel,5,14.55,AU
2818,40,2025-02-08,grocery,2,814.55,DE
2819,796,2025-01-05,books,3,628.68,GB
2820,752,2025-03-07,grocery,4,638.01,CA
2821,1932,2025-02-14,books,3,499.37,DE
2822,577,2025-02-04,electronics,4,827.29,US
2823,1650,2025-03-27,home,5,806.75,US
2824,1661,2025-01-17,electronics,2,71.59,GB
2825,134,2025-01-20,toys,2,702.08,US
2826,20,2025-01-02,books,3,783.78,AU
2827,145,2025-01-20,toys,4,569.74,GB
2828,1610,2025-03-27,electronics,5,114.16,CA
2829,409,2025-01-11,apparel,1,647.83,US
2830,8,2025-02-25,books,2,193.14,US
2831,793,2025-02-11,books,5,177.4,CA
2832,1451,2025-03-05,toys,2,424.93,AU
2833,1772,2025-01-08,grocery,2,459.28,US
2834,361,2025-01-26,home,2,790.96,AU
2835,1993,2025-01-25,books,1,634.06,US
2836,386,2025-01-24,home,2,150.36,AU
2837,608,2025-03-18,grocery,5,578.32,CA
2838,874,2025-02-02,home,2,479.83,GB
2839,577,2025-01-21,electronics,1,61.18,GB
2840,1849,2025-01-08,toys,4,76.55,DE
2841,25,2025-03-28,electronics,3,531.37,GB
2842,1430,2025-03-29,toys,1,514.43,GB
2843,924,2025-02-15,books,4,336.54,GB
2844,1564,2025-03-04,home,5,899.18,CA
2845,468,2025-03-17,apparel,1,623.31,DE
2846,953,2025-03-01,home,4,419.93,DE
2847,927,2025-01-20,apparel,4,380.53,US
2848,1789,2025-01-18,home,4,890.83,CA
2849,819,2025-02-16,electronics,4,713.27,CA
2850,310,2025-03-17,apparel,2,89.88,DE
2851,968,2025-01-20,home,3,181.98,DE
2852,804,2025-01-21,home,5,253.5,CA
2853,997,2025-03-19,books,4,392.4,CA
2854,999,2025-03-27,electronics,3,865.48,US
2855,1952,2025-02-11,books,4,548.99,CA
2856,482,2025-03-08,grocery,2,377.62,US
2857,1960,2025-02-09,books,2,308.02,GB
2858,1401,2025-03-21,grocery,5,114.04,CA
2859,1085,2025-02-06,home,3,727.37,CA
2860,757,2025-03-14,grocery,1,20.84,GB
2861,855,2025-02-01,apparel,3,621.0,GB
2862,1299,2025-03-02,home,5,309.97,GB
2863,1431,2025-01-25,apparel,3,704.52,AU
2864,1989,2025-01-30,books,5,550.39,CA
2865,1001,2025-03-14,grocery,1,285.54,US
2866,787,2025-01-19,toys,3,77.76,DE
2867,948,2025-03-19,books,3,64.89,DE
2868,1593,2025-01-25,home,2,330.58,US
2869,971,2025-02-01,apparel,1,297.85,AU
2870,989,2025-03-13,apparel,3,861.21,DE
2871,644,2025-03-19,toys,2,742.59,CA
2872,1962,2025-03-18,toys,1,269.57,US
2873,1507,2025-01-25,toys,5,257.79,DE
2874,867,2025-03-31,electronics,3,238.57,CA
2875,607,2025-01-04,electronics,4,75.44,DE
2876,1589,2025-01-19,grocery,4,501.95,AU
2877,910,2025-02-10,electronics,3,413.06,CA
2878,1447,2025-03-19,grocery,3,150.79,CA
2879,662,2025-01-03,electronics,1,781.62,AU
2880,978,2025-02-17,apparel,3,749.45,DE
2881,1127,2025-01-04,books,4,583.45,DE
2882,365,2025-02-11,toys,1,581.03,GB
2883,1159,2025-03-14,electronics,5,54.98,CA
2884,1018,2025-01-09,electronics,2,140.65,AU
2885,335,2025-01-31,electronics,3,875.22,GB
2886,167,2025-02-22,home,1,445.74,AU
2887,128,2025-03-09,grocery,4,626.65,AU
2888,1686,2025-01-12,apparel,4,147.35,GB
2889,466,2025-01-31,electronics,5,26.67,CA
2890,981,2025-01-06,electronics,2,683.87,CA
2891,1955,2025-01-18,toys,3,294.03,DE
2892,40,2025-03-07,home,4,26.03,DE
2893,1127,2025-01-09,electronics,2,532.74,CA
2894,471,2025-03-16,grocery,1,317.69,US
2895,1192,2025-02-17,toys,2,360.47,CA
2896,1099,2025-01-01,books,5,256.86,AU
2897,767,2025-03-07,grocery,2,752.16,AU
2898,525,2025-02-12,apparel,3,808.64,DE
2899,245,2025-03-25,home,4,30.78,AU
2900,1982,2025-03-25,books,5,694.15,CA
2901,379,2025-01-15,electronics,4,725.14,CA
2902,410,2025-03-14,books,3,750.46,CA
2903,1816,2025-03-17,home,3,420.07,CA
2904,1161,2025-02-02,apparel,5,26.3,US
2905,444,2025-01-24,home,2,452.13,DE
2906,1475,2025-02-11,grocery,4,543.61,CA
2907,1886,2025-03-04,grocery,5,539.07,CA
2908,160,2025-03-20,electronics,1,768.14,AU
2909,103,2025-01-02,home,1,276.57,DE
2910,1493,2025-03-14,apparel,1,52.91,CA
2911,1323,2025-01-25,grocery,3,73.1,DE
2912,1339,2025-01-03,home,1,809.17,GB
2913,291,2025-02-03,grocery,2,112.68,US
2914,1803,2025-03-02,apparel,1,105.76,CA
2915,933,2025-03-16,books,5,249.45,US
2916,1440,2025-03-14,grocery,1,659.62,CA
2917,442,2025-01-09,grocery,4,31.75,DE
2918,886,2025-03-01,grocery,2,875.74,AU
2919,1838,2025-01-06,books,1,863.68,GB
2920,1454,2025-02-06,books,4,186.41,GB
2921,50,2025-03-27,home,2,215.15,DE
2922,1660,2025-01-01,books,1,786.79,DE
2923,1145,2025-03-31,grocery,2,645.42,US
2924,587,2025-02-16,electronics,5,333.72,DE
2925,1116,2025-01-21,home,3,654.94,AU
2926,299,2025-02-11,books,3,369.26,AU
2927,823,2025-02-17,grocery,3,691.74,CA
2928,1668,2025-03-28,grocery,5,369.99,DE
2929,178,2025-03-19,home,2,302.85,GB
2930,1322,2025-03-01,grocery,5,776.3,CA
2931,1823,2025-01-06,home,5,826.87,CA
2932,1227,2025-02-13,toys,2,766.72,AU
2933,286,2025-01-27,books,4,78.15,DE
2934,1804,2025-01-15,toys,5,42.56,US
2935,1179,2025-01-01,home,5,599.84,CA
2936,1515,2025-01-30,books,3,442.81,GB
2937,1499,2025-02-17,toys,4,473.18,DE
2938,449,2025-03-15,home,4,620.57,US
2939,463,2025-03-23,books,4,144.34,CA
2940,1467,2025-01-01,toys,1,448.2,US
2941,1424,2025-02-09,apparel,4,276.05,CA
2942,1110,2025-03-23,electronics,2,26.03,US
2943,606,2025-01-16,apparel,2,745.74,US
2944,138,2025-02-02,grocery,1,382.61,GB
2945,1355,2025-02-21,electronics,5,273.68,DE
2946,768,2025-01-27,home,4,559.23,DE
2947,1301,2025-03-20,toys,1,612.8,US
2948,1024,2025-02-10,home,1,233.92,DE
2949,1764,2025-02-19,toys,1,383.31,AU
2950,1271,2025-02-14,books,4,895.19,DE
2951,80,2025-03-04,electronics,4,230.67,US
2952,170,2025-02-01,books,1,411.93,GB
2953,495,2025-03-19,grocery,1,293.96,AU
2954,1592,2025-02-27,apparel,5,372.48,US
2955,1401,2025-01-17,toys,1,842.3,DE
2956,142,2025-03-06,apparel,4,250.88,AU
2957,795,2025-03-10,books,1,231.61,US
2958,1430,2025-03-08,grocery,2,812.51,GB
2959,1749,2025-01-21,electronics,3,542.99,DE
2960,225,2025-03-29,apparel,1,183.21,DE
2961,511,2025-01-01,grocery,2,696.34,US
2962,620,2025-01-24,apparel,3,779.67,AU
2963,1732,2025-03-05,apparel,4,728.52,US
2964,208,2025-01-22,apparel,2,667.61,AU
2965,1153,2025-01-04,grocery,4,333.16,DE
2966,43,2025-03-09,books,3,573.16,US
2967,858,2025-03-02,electronics,3,395.47,DE
2968,138,2025-01-09,electronics,3,790.6,GB
2969,973,2025-02-21,toys,2,816.41,CA
2970,248,2025-01-04,apparel,1,515.52,CA
2971,914,2025-03-26,toys,3,503.83,DE
2972,137,2025-03-26,apparel,5,374.85,AU
2973,82,2025-01-30,apparel,2,273.8,DE
2974,23,2025-02-17,electronics,5,710.33,US
2975,1075,2025-03-27,home,5,479.8,GB
2976,1804,2025-01-18,home,2,775.21,CA
2977,387,2025-03-26,grocery,4,433.46,US
2978,354,2025-02-19,toys,5,773.52,US
2979,300,2025-03-27,apparel,5,135.13,US
2980,979,2025-03-07,electronics,5,152.43,DE
2981,1720,2025-03-22,home,2,746.03,DE
2982,123,2025-02-25,electronics,3,703.66,US
2983,395,2025-03-27,books,3,354.73,AU
2984,1713,2025-01-29,books,2,434.02,AU
2985,1821,2025-02-22,books,2,220.99,AU
2986,590,2025-03-05,electronics,4,541.83,DE
2987,136,2025-03-13,electronics,2,696.75,US
2988,757,2025-02-05,grocery,3,420.72,GB
2989,622,2025-03-10,toys,3,827.79,DE
2990,1048,2025-03-04,grocery,5,627.24,AU
2991,1228,2025-03-26,toys,2,425.04,US
2992,1417,2025-03-04,home,5,467.7,US
2993,516,2025-03-22,home,3,787.89,AU
2994,1052,2025-01-30,home,3,816.95,AU
2995,392,2025-02-14,home,2,744.02,AU
2996,1385,2025-02-22,home,3,539.99,CA
2997,1574,2025-03-20,apparel,3,175.01,GB
2998,1460,2025-03-11,toys,3,187.99,DE
2999,1192,2025-03-08,apparel,1,653.5,GB
3000,1308,2025-02-01,apparel,5,711.99,GB
3001,375,2025-03-24,grocery,3,224.83,DE
3002,1469,2025-02-04,toys,4,485.97,CA
3003,522,2025-03-19,electronics,3,116.35,DE
3004,1666,2025-03-12,grocery,1,64.55,GB
3005,1901,2025-03-05,grocery,5,527.3,GB
3006,1047,2025-03-14,grocery,2,242.79,DE
3007,1287,2025-03-04,toys,1,431.34,DE
3008,642,2025-01-16,apparel,2,115.0,US
3009,85,2025-01-09,home,1,495.89,GB
3010,261,2025-01-13,books,4,188.37,AU
3011,123,2025-01-02,electronics,3,879.26,GB
3012,583,2025-02-25,apparel,2,202.28,AU
3013,1169,2025-02-04,toys,3,757.48,CA
3014,48,2025-03-12,toys,3,687.29,CA
3015,1651,2025-02-19,apparel,5,556.58,CA
3016,187,2025-03-15,books,5,880.9,GB
3017,1658,2025-03-04,electronics,1,225.33,DE
3018,453,2025-01-31,grocery,5,153.24,CA
3019,1880,2025-01-29,home,1,7.83,GB
3020,892,2025-03-16,toys,4,404.31,CA
3021,206,2025-01-11,grocery,4,401.05,DE
3022,1743,2025-03-20,grocery,1,489.42,GB
3023,421,2025-03-28,grocery,4,711.67,AU
3024,702,2025-02-11,electronics,4,459.26,DE
3025,1717,2025-02-26,toys,2,338.79,US
3026,1231,2025-03-31,books,4,155.69,DE
3027,425,2025-01-28,home,3,367.56,CA
3028,1465,2025-02-07,apparel,4,542.38,DE
3029,1968,2025-01-04,books,5,223.44,US
3030,927,2025-01-03,grocery,5,313.93,DE
3031,42,2025-03-04,grocery,4,818.71,US
3032,896,2025-02-02,home,2,245.85,GB
3033,981,2025-01-21,apparel,2,769.0,AU
3034,1227,2025-03-09,apparel,1,881.34,GB
3035,99,2025-01-30,electronics,2,87.67,AU
3036,103,2025-02-02,electronics,5,839.14,DE
3037,306,2025-02-07,apparel,4,254.26,CA
3038,470,2025-02-22,home,2,470.84,CA
3039,1786,2025-01-12,toys,1,517.48,CA
3040,591,2025-03-12,grocery,4,805.95,CA
3041,36,2025-01-26,toys,1,65.3,US
3042,552,2025-01-23,toys,1,702.25,AU
3043,1559,2025-02-17,books,2,141.67,CA
3044,504,2025-01-02,home,2,690.87,AU
3045,1666,2025-01-03,toys,5,805.87,DE
3046,277,2025-01-22,electronics,4,144.53,CA
3047,496,2025-03-19,home,5,705.92,DE
3048,504,2025-02-28,apparel,1,643.51,CA
3049,1311,2025-03-19,electronics,1,884.65,CA
3050,2,2025-02-06,grocery,5,719.95,DE
3051,1128,2025-03-11,books,4,800.46,DE
3052,1971,2025-03-24,toys,3,708.8,AU
3053,1472,2025-02-21,home,5,843.49,CA
3054,1031,2025-03-05,apparel,1,190.16,AU
3055,753,2025-02-08,electronics,5,814.22,DE
3056,770,2025-02-08,home,1,286.51,CA
3057,1537,2025-01-03,apparel,4,698.68,CA
3058,922,2025-03-17,books,2,585.91,GB
3059,812,2025-02-01,apparel,1,810.94,DE
3060,518,2025-03-04,grocery,4,643.03,GB
